CustomerID,NumPurchases,TotalQuantity,TotalSpend,AvgUnitPrice,Cluster,PCA1,PCA2,Segment
12346.0,2,0.0,0.0,1.04,0,-0.4400654538896209,-0.05290949996132297,Average Shoppers
12347.0,5,1590.0,2790.86,2.797661290322581,0,0.21626355713715867,-0.03595754928583313,Average Shoppers
12348.0,4,2341.0,1797.24,5.764838709677419,0,0.18193989779537326,-0.01658220602822663,Average Shoppers
12350.0,1,197.0,334.4,3.841176470588235,0,-0.4453522770534505,-0.034883487983856626,Average Shoppers
12352.0,10,343.0,1233.68,26.557125000000003,0,0.2114413277446216,0.12020700631113723,Average Shoppers
12353.0,1,20.0,89.0,6.074999999999999,0,-0.4922604708083938,-0.020649563753715825,Average Shoppers
12354.0,1,530.0,1079.4,4.5037931034482765,0,-0.33364391643742863,-0.02977624663930202,Average Shoppers
12355.0,1,240.0,459.4,4.203846153846154,0,-0.4285314226388125,-0.03240277018054081,Average Shoppers
12356.0,2,1586.0,2753.08,2.897719298245614,0,0.025476650615617207,-0.03738235446362445,Average Shoppers
12358.0,1,100.0,484.86,7.719166666666666,0,-0.4473470085695144,-0.009637732476718007,Average Shoppers
12359.0,5,1605.0,6274.2300000000005,8.666842105263157,0,0.5097815136681805,0.0037935088004207953,Average Shoppers
12360.0,3,1165.0,2662.06,3.5496899224806198,0,0.01773883514038613,-0.033082913314695095,Average Shoppers
12361.0,1,91.0,189.9,3.335,0,-0.4731394215550114,-0.038400112222589544,Average Shoppers
12362.0,8,1407.0,2910.34,3.3336363636363635,0,0.3861278515591261,-0.030616076608894007,Average Shoppers
12363.0,2,408.0,552.0,2.3117391304347827,0,-0.3334256350422292,-0.04379378909691747,Average Shoppers
12364.0,2,736.0,703.72,2.355,0,-0.27209152405441683,-0.04297703535279337,Average Shoppers
12365.0,3,173.0,320.69,30.347826086956523,0,-0.3267922969393053,0.1395494604294274,Average Shoppers
12370.0,4,2352.0,3541.94,2.794578313253012,0,0.3297860076646832,-0.03526202060695887,Average Shoppers
12371.0,1,582.0,1527.96,3.291612903225807,0,-0.28831776666166703,-0.03743698321053869,Average Shoppers
12372.0,3,794.0,1298.04,3.001346153846154,0,-0.15143099560281065,-0.03774764539816598,Average Shoppers
12373.0,1,197.0,364.6,4.582142857142857,0,-0.4428637301558075,-0.03003246560935544,Average Shoppers
12375.0,1,87.0,230.3,6.1018181818181825,0,-0.47049843437259165,-0.020320941793088538,Average Shoppers
12377.0,2,944.0,1628.12,2.718831168831169,0,-0.16388364821967424,-0.03992921607603914,Average Shoppers
12378.0,1,2529.0,4008.62,2.9974429223744297,0,0.20806246627707004,-0.03555145000026747,Average Shoppers
12379.0,3,406.0,850.29,2.84390243902439,0,-0.24643762533529923,-0.039515677273975355,Average Shoppers
12380.0,3,812.0,1684.42,3.0303448275862066,0,-0.11641803217276984,-0.03737692639285542,Average Shoppers
12381.0,4,545.0,1237.89,3.903235294117647,0,-0.1310940394549771,-0.03155554242575291,Average Shoppers
12383.0,6,1529.0,1839.31,3.0936000000000003,0,0.18988638414647038,-0.03380981780912484,Average Shoppers
12384.0,2,57.0,273.58000000000004,7.274117647058823,0,-0.409044415112876,-0.01200536691102222,Average Shoppers
12386.0,2,354.0,401.9,2.391,0,-0.3540024105547513,-0.043414444926793534,Average Shoppers
12388.0,5,1238.0,2494.26,2.833586956521739,0,0.1392380136386927,-0.03635006212746905,Average Shoppers
12390.0,1,353.0,549.84,3.996875,0,-0.40419378561591,-0.03355499333847554,Average Shoppers
12393.0,4,816.0,1582.6000000000001,2.2796875,0,-0.061966654148943416,-0.04162850786613036,Average Shoppers
12394.0,2,819.0,1272.48,3.3707407407407404,0,-0.2122254318430206,-0.03599528130758182,Average Shoppers
12395.0,11,1743.0,2228.45,4.005913043478261,0,0.5658552539361558,-0.02395794136572335,Average Shoppers
12397.0,1,704.0,1214.81,3.5355714285714286,0,-0.2964559631951192,-0.0357937209135224,Average Shoppers
12399.0,4,1178.0,1108.65,2.1145762711864404,0,-0.04795741782251956,-0.04237507132885374,Average Shoppers
12401.0,1,11.0,84.3,9.68,0,-0.4941812084849502,0.002878000125812237,Average Shoppers
12402.0,1,94.0,225.6,3.290909090909091,0,-0.4697036307773419,-0.0386693635323503,Average Shoppers
12403.0,2,95.0,409.7,8.9,0,-0.3921015999349071,-0.0012779857757420953,Average Shoppers
12405.0,1,857.0,1710.39,3.5442592592592597,0,-0.23228274149380262,-0.03531695581394032,Average Shoppers
12406.0,2,784.0,1486.7,3.7305769230769235,0,-0.19950115438640284,-0.03360972597744695,Average Shoppers
12407.0,5,1416.0,1708.1200000000001,3.2674025974025973,0,0.09979725965217101,-0.03357634515724426,Average Shoppers
12408.0,7,1035.0,2103.07,3.0714606741573034,0,0.20106043024012502,-0.0338753050133355,Average Shoppers
12409.0,7,5543.0,11056.93,3.526666666666667,0,1.619040411576786,-0.02079800147557494,Average Shoppers
12410.0,3,209.0,681.0799999999999,6.320357142857143,0,-0.2899996482598184,-0.01716497228698085,Average Shoppers
12412.0,3,829.0,1226.88,2.7137704918032783,0,-0.15218297960332963,-0.039603775533417734,Average Shoppers
12413.0,5,282.0,694.15,5.25725,0,-0.15334052134953102,-0.02262549803266598,Average Shoppers
12414.0,3,300.0,562.41,8.57,0,-0.28656098368493366,-0.002390116468184578,Average Shoppers
12415.0,20,73609.0,117807.3,2.920121130551817,1,21.45875725756393,0.12528640725432888,High-Value Customers
12417.0,9,1217.0,2766.17,5.1940522875817,0,0.40812830462219957,-0.01811298137084753,Average Shoppers
12418.0,1,407.0,668.58,3.5644117647058824,0,-0.38622340099376584,-0.03625353488558975,Average Shoppers
12420.0,1,345.0,600.39,4.707241379310345,0,-0.4011862447125793,-0.028907163083730845,Average Shoppers
12421.0,4,406.0,627.79,4.211891891891892,0,-0.20279528743856187,-0.029985743641785332,Average Shoppers
12422.0,3,370.0,803.5600000000001,3.26025641025641,0,-0.255709876465157,-0.03686741028034157,Average Shoppers
12423.0,8,1124.0,1640.47,3.05348623853211,0,0.23787386946563213,-0.03336454728649975,Average Shoppers
12424.0,2,740.0,1760.96,2.780666666666667,0,-0.18301514183018078,-0.03976630606353926,Average Shoppers
12425.0,1,496.0,777.2,2.5644444444444443,0,-0.36388011482233606,-0.042611732300055986,Average Shoppers
12426.0,1,258.0,582.73,3.9363333333333332,0,-0.4155236312522454,-0.03407419759854093,Average Shoppers
12427.0,3,184.0,529.13,4.597499999999999,0,-0.3063348553391236,-0.02851325657565933,Average Shoppers
12428.0,11,3353.0,7468.860000000001,4.6684561403508775,0,1.2432448628549575,-0.015201043050462458,Average Shoppers
12429.0,3,1045.0,2844.88,4.327428571428571,0,0.015208478223638841,-0.02810350963981253,Average Shoppers
12431.0,17,2510.0,5747.45,3.769873417721519,0,1.348239185554697,-0.018863171637757213,Average Shoppers
12432.0,3,1427.0,4016.66,13.785657894736843,0,0.16943969590967073,0.03468576194341339,Average Shoppers
12433.0,3,5431.0,6395.23,1.9878070175438598,0,0.9628972801597301,-0.03562672631328917,Average Shoppers
12434.0,4,373.0,765.19,3.669074074074074,0,-0.1961571113381414,-0.03352297260681287,Average Shoppers
12435.0,2,2055.0,7829.89,5.479166666666667,0,0.5198823922933367,-0.01780604639007008,Average Shoppers
12436.0,1,211.0,509.01,5.2675,0,-0.42873531050872343,-0.025478473615232755,Average Shoppers
12437.0,13,1965.0,2979.2599999999998,3.9893805309734516,0,0.7863112262463927,-0.022072178463175832,Average Shoppers
12438.0,1,586.0,890.0699999999999,3.4414285714285713,0,-0.3411331338626048,-0.03670935362041853,Average Shoppers
12441.0,1,121.0,173.55,3.700909090909091,0,-0.4700793652462153,-0.03597383598396585,Average Shoppers
12444.0,4,913.0,4068.82,6.5710563380281695,0,0.16031885737938886,-0.012464017749238427,Average Shoppers
12446.0,1,352.0,1002.3100000000001,4.277586206896552,0,-0.36647889782660303,-0.03154130269869757,Average Shoppers
12447.0,1,190.0,476.49,3.5742307692307693,0,-0.43448099602483886,-0.036579737175247116,Average Shoppers
12449.0,3,1029.0,2724.58,3.7923484848484845,0,0.002793815921947273,-0.031669308170159484,Average Shoppers
12450.0,2,128.0,197.88,1.6175,0,-0.40455133396683257,-0.048873891281440984,Average Shoppers
12451.0,4,5635.0,7745.38,2.3891216216216216,0,1.1684932773282088,-0.031482930807011936,Average Shoppers
12453.0,1,473.0,707.09,2.393255813953488,0,-0.3731505674109617,-0.04379105574068743,Average Shoppers
12454.0,2,0.0,5.684341886080802e-14,7.282,0,-0.4403992417244742,-0.01214614269473787,Average Shoppers
12455.0,6,2089.0,2466.86,3.173333333333334,0,0.3254528653673743,-0.03222881475807762,Average Shoppers
12456.0,3,1056.0,2238.25,3.7423333333333333,0,-0.033912734686491475,-0.03215254308770981,Average Shoppers
12457.0,12,695.0,1917.78,5.181911764705882,0,0.4467310552513865,-0.017229279883972763,Average Shoppers
12458.0,2,506.0,947.4,4.326315789473685,0,-0.2859014783860191,-0.030337211908228766,Average Shoppers
12461.0,2,287.0,826.88,4.258857142857143,0,-0.32846007040532643,-0.03114218098696358,Average Shoppers
12462.0,2,283.0,741.3100000000001,4.652954545454545,0,-0.33623768454702135,-0.02860871039353345,Average Shoppers
12463.0,6,770.0,1333.38,3.0036046511627905,0,0.0349943828403188,-0.03569604139260394,Average Shoppers
12464.0,6,81.0,780.55,11.254761904761905,0,-0.11389036967130745,0.016971734504327752,Average Shoppers
12465.0,1,294.0,440.94,2.858461538461538,0,-0.4219978121729142,-0.041118313012863526,Average Shoppers
12468.0,3,364.0,724.0400000000001,3.47675,0,-0.2632680789651218,-0.03549423338741449,Average Shoppers
12471.0,39,5510.0,13329.89,4.2695675675675675,2,3.799327595079369,0.0068641306164821825,Regular Customers
12472.0,10,3898.0,6005.06,2.4332085561497325,0,1.1392933027254637,-0.030286398511858232,Average Shoppers
12473.0,5,2337.0,2797.27,2.159298245614035,0,0.32759823524592085,-0.03904605061717626,Average Shoppers
12474.0,25,4033.0,6038.24,2.9805194805194803,2,2.0971878469294,-0.016217719127188453,Regular Customers
12475.0,1,535.0,723.38,2.941111111111111,0,-0.36262290069123293,-0.04011728649268538,Average Shoppers
12476.0,14,1293.0,3593.7799999999997,5.298835616438356,0,0.8003841210333411,-0.013557456610872272,Average Shoppers
12477.0,8,3147.0,11079.32,4.231787072243346,0,1.3279440266878797,-0.0189553296410106,Average Shoppers
12480.0,3,1096.0,2144.95,3.265263157894737,0,-0.03576662679267277,-0.035247855646030266,Average Shoppers
12481.0,10,3127.0,5387.5599999999995,3.4230731707317075,0,0.9732242196543361,-0.025182779133571972,Average Shoppers
12483.0,9,787.0,1567.06,5.475535714285714,0,0.24397098958312383,-0.01737733888966843,Average Shoppers
12484.0,6,1851.0,3612.2,3.0566549295774648,0,0.3860501100245695,-0.032873590699943445,Average Shoppers
12488.0,1,169.0,553.39,4.7299999999999995,0,-0.4312190215514268,-0.029031365270748077,Average Shoppers
12489.0,1,105.0,334.93,5.908,0,-0.4590600398458957,-0.0215186264090121,Average Shoppers
12490.0,6,2010.0,3552.59,2.5893939393939394,0,0.4046611503953484,-0.035719607270697826,Average Shoppers
12492.0,2,192.0,263.21000000000004,3.3475,0,-0.3896849793550035,-0.03745752475042996,Average Shoppers
12493.0,3,206.0,416.79,4.858695652173913,0,-0.3124911552075801,-0.026820953275177487,Average Shoppers
12494.0,10,352.0,819.9100000000001,4.334821428571429,0,0.1793257231732825,-0.025069065411037362,Average Shoppers
12497.0,1,1236.0,1043.1,2.06,0,-0.23186754125935896,-0.04473143043585984,Average Shoppers
12498.0,1,69.0,247.25,4.7846153846153845,0,-0.47167805188667467,-0.028942083459504067,Average Shoppers
12500.0,11,2098.0,3610.88,5.959310344827586,0,0.7341186753573273,-0.010133193694725293,Average Shoppers
12501.0,2,1722.0,2089.68,2.42075,0,-0.009868006230388502,-0.04056775443323945,Average Shoppers
12502.0,5,820.0,3723.87,6.425238095238095,0,0.18000145075306923,-0.013003417364539202,Average Shoppers
12503.0,1,-1.0,-1126.0,1126.0,0,-0.6569745346140147,7.292497509344123,Average Shoppers
12505.0,1,-1.0,-4.5,4.5,0,-0.5031173743759719,-0.03100299219377839,Average Shoppers
12506.0,1,23.0,73.5,3.1956521739130435,0,-0.4929592345891847,-0.03945503842954288,Average Shoppers
12507.0,4,894.0,1258.06,4.624782608695653,0,-0.07769496074851742,-0.026331843153389767,Average Shoppers
12509.0,1,55.0,176.5,5.564285714285715,0,-0.47971842306399787,-0.023899098515379236,Average Shoppers
12510.0,2,353.0,982.5699999999999,4.263333333333334,0,-0.3056404698507887,-0.03095511949212468,Average Shoppers
12512.0,2,96.0,132.18,2.640322580645161,0,-0.41485096118671816,-0.04226694059350229,Average Shoppers
12513.0,2,456.0,586.79,2.2380555555555555,0,-0.32339191562961017,-0.04419173652565299,Average Shoppers
12514.0,1,440.0,1017.68,3.296862745098039,0,-0.3520912708914071,-0.03781276918477369,Average Shoppers
12515.0,1,131.0,383.7,6.78125,0,-0.45116875620279345,-0.015758746925338272,Average Shoppers
12516.0,2,875.0,1312.06,2.725769230769231,0,-0.20057394507037016,-0.040110554088494094,Average Shoppers
12517.0,3,1044.0,1938.65,2.3216585365853657,0,-0.06069688801705644,-0.04156804461656347,Average Shoppers
12518.0,3,806.0,1230.79,2.879736842105263,0,-0.1552749341812618,-0.03855154428931165,Average Shoppers
12519.0,1,175.0,330.84,3.093529411764706,0,-0.4488724435398869,-0.03979916674627231,Average Shoppers
12520.0,6,1430.0,2582.51,3.3941290322580646,0,0.2374071707567371,-0.03169118821823742,Average Shoppers
12521.0,1,309.0,599.68,2.995789473684211,0,-0.4064921836823848,-0.04013601844121862,Average Shoppers
12522.0,1,129.0,89.4,5.3566666666666665,0,-0.47602623153000206,-0.025183214179377703,Average Shoppers
12523.0,9,652.0,1299.13,4.801518987341772,0,0.2015599006177609,-0.022081517995690473,Average Shoppers
12524.0,7,3589.0,4177.92,2.8193571428571427,0,0.75347130614171,-0.03100248294478826,Average Shoppers
12526.0,2,544.0,1039.58,2.837413793103448,0,-0.272470504876535,-0.03996858753835544,Average Shoppers
12527.0,3,234.0,348.71000000000004,2.9294444444444445,0,-0.31393546011244466,-0.03940690015485752,Average Shoppers
12528.0,7,599.0,1550.68,5.462530120481928,0,0.09004030194644642,-0.019111612756413692,Average Shoppers
12530.0,5,900.0,1623.63,3.8892647058823533,0,0.01617935774999094,-0.030293721473612475,Average Shoppers
12534.0,1,651.0,1089.18,3.035396825396825,0,-0.3148049881512831,-0.039187095103355836,Average Shoppers
12535.0,2,219.0,716.35,4.451470588235294,0,-0.34780623238061825,-0.030026874893333475,Average Shoppers
12536.0,1,2801.0,4279.71,2.891158301158301,0,0.2710939535370179,-0.03574409580413823,Average Shoppers
12539.0,4,1620.0,2801.84,11.753419913419913,0,0.1588102790725116,0.021889940024311095,Average Shoppers
12540.0,17,6038.0,11847.06,3.907906976744186,2,2.38198199911556,-0.010418843197737532,Regular Customers
12541.0,2,419.0,536.14,3.567142857142857,0,-0.3331894128535691,-0.03558588709140543,Average Shoppers
12545.0,2,523.0,1000.39,4.0238,0,-0.2789285524351799,-0.032266954392004756,Average Shoppers
12546.0,2,459.0,740.2,2.8480434782608692,0,-0.3101370995360857,-0.04014219426290204,Average Shoppers
12547.0,2,134.0,207.79999999999998,7.95,0,-0.4031698459450994,-0.0075068784050162886,Average Shoppers
12548.0,1,49.0,95.19999999999999,6.720000000000001,0,-0.48747586124895564,-0.01639306022276679,Average Shoppers
12550.0,1,569.0,964.83,3.0903508771929826,0,-0.33737661651743284,-0.038996529303710364,Average Shoppers
12551.0,1,100.0,168.0,1.6800000000000002,0,-0.47354975763750184,-0.04920390506734496,Average Shoppers
12553.0,11,1532.0,2860.84,3.119316770186335,0,0.5875559716566909,-0.029797978781382455,Average Shoppers
12556.0,2,355.0,599.56,2.6860504201680673,0,-0.33732295543436475,-0.041406692290639945,Average Shoppers
12557.0,4,3464.0,9000.960000000001,2.038965517241379,0,0.9517095967831051,-0.036396974183804824,Average Shoppers
12559.0,3,281.0,536.21,3.9672727272727273,0,-0.2913254567422691,-0.03248615773457748,Average Shoppers
12560.0,3,788.0,1403.69,2.6780722891566264,0,-0.14345897058751358,-0.039824956147475644,Average Shoppers
12561.0,1,177.0,238.85,2.964375,0,-0.45626985224924255,-0.04067671517149618,Average Shoppers
12562.0,5,1241.0,2507.4700000000003,3.0538582677165356,0,0.14077693477611863,-0.034901940775973486,Average Shoppers
12564.0,1,133.0,456.9,5.576190476190476,0,-0.444679877991736,-0.023596062404285342,Average Shoppers
12565.0,2,75.0,131.17,2.411,0,-0.418037095174435,-0.043795235131674215,Average Shoppers
12566.0,2,264.0,346.7,3.9560000000000004,0,-0.37205217583044725,-0.033346264945177964,Average Shoppers
12567.0,10,3317.0,7563.64,3.4263874345549743,0,1.1835657892213258,-0.024011950937753254,Average Shoppers
12569.0,21,1185.0,2712.96,5.116416666666667,0,1.147035990479931,-0.010458465340187673,Average Shoppers
12571.0,1,197.0,248.35,1.5071428571428573,0,-0.4524310751465472,-0.05016048856204123,Average Shoppers
12572.0,2,291.0,517.04,4.147631578947369,0,-0.3537990258464382,-0.03198736274480992,Average Shoppers
12573.0,1,84.0,160.54000000000002,2.0964285714285715,0,-0.47656898782840806,-0.04651050402948549,Average Shoppers
12574.0,1,61.0,218.45,5.2,0,-0.47529746102449244,-0.026252539188539186,Average Shoppers
12576.0,5,662.0,927.6999999999999,2.6133333333333333,0,-0.07730190491411269,-0.039249417012822634,Average Shoppers
12577.0,1,134.0,195.89,1.7570149253731344,0,-0.4661776219479135,-0.04864068994903715,Average Shoppers
12578.0,3,723.0,1567.51,2.8118421052631577,0,-0.13939015222231338,-0.03897927658292974,Average Shoppers
12579.0,3,278.0,410.72,3.766774193548387,0,-0.3022648688124659,-0.033850303742356716,Average Shoppers
12580.0,1,238.0,415.7,2.6075,0,-0.43240092733401597,-0.04284816111174592,Average Shoppers
12582.0,2,300.0,511.36,5.2318181818181815,0,-0.3529979937767112,-0.02489638541118878,Average Shoppers
12583.0,15,3965.0,5320.4,3.2344791666666666,0,1.4035788530329818,-0.02180357417549081,Average Shoppers
12584.0,11,225.0,1237.8,7.595454545454546,0,0.2576452562604764,-0.003104943743516694,Average Shoppers
12585.0,4,1258.0,1982.81,3.497422680412371,0,0.03701053395231318,-0.03287745414605579,Average Shoppers
12586.0,1,-2.0,-17.0,8.5,0,-0.5045259785963524,-0.004887476746353855,Average Shoppers
12589.0,1,83.0,131.5,5.139,0,-0.4793110273756987,-0.02665412339103962,Average Shoppers
12590.0,3,4279.0,9861.38,10.26657142857143,0,1.081803982088612,0.018169472199382846,Average Shoppers
12591.0,1,228.0,452.84999999999997,3.7807692307692307,0,-0.4308364673105127,-0.03518561957174972,Average Shoppers
12592.0,2,290.0,437.6,3.311111111111111,0,-0.36055283001467986,-0.03748364413581561,Average Shoppers
12593.0,3,206.0,418.09999999999997,2.6523809523809527,0,-0.31226350799055924,-0.0412287562482704,Average Shoppers
12594.0,9,1439.0,2511.9,3.300957446808511,0,0.4198613155785985,-0.030257783873771038,Average Shoppers
12596.0,2,474.0,618.27,4.405555555555556,0,-0.3182034872403425,-0.029998257248454972,Average Shoppers
12597.0,2,675.0,1428.81,4.7052564102564105,0,-0.22056183265280452,-0.027425126191027643,Average Shoppers
12598.0,6,1235.0,1925.74,2.675,0,0.15355035197259087,-0.036932901869129724,Average Shoppers
12599.0,6,749.0,857.04,3.235625,0,-0.008008305536810171,-0.034402680223193795,Average Shoppers
12600.0,10,612.0,2201.46,5.897857142857142,0,0.3334499064120877,-0.013930989530357325,Average Shoppers
12601.0,6,244.0,569.5600000000001,6.545172413793104,0,-0.10713201940112528,-0.013633894964345228,Average Shoppers
12602.0,1,162.0,153.12,1.9708333333333332,0,-0.4656177193036984,-0.04722115104345845,Average Shoppers
12604.0,2,201.0,254.18,2.59125,0,-0.38906597352242417,-0.042386858776137584,Average Shoppers
12605.0,1,-4.0,-7.5,1.8,0,-0.5036689709847374,-0.048640866612863376,Average Shoppers
12607.0,2,0.0,3.552713678800501e-15,2.1577227722772276,0,-0.44012522355705513,-0.045610215646786835,Average Shoppers
12609.0,3,648.0,1126.85,3.5178333333333334,0,-0.1874382936332535,-0.03465421206256006,Average Shoppers
12610.0,3,612.0,1244.7,5.014594594594595,0,-0.1829906312517444,-0.024884167476508564,Average Shoppers
